She has awesome songs like Check Up On It, with Slim Thug.	"She has great songs like, ""Check Up On It,"" with Slim Thug."	She has recorded good songs including Check Up on It with Slim Thug.	"She has excellent songs like ""Check Up On It,"" with Slim Thug."	"She has enjoyable songs, such as ""Check Up On It"" featuring Slim Thug."
so what are we supposed to do?	What are we supposed to do?	What do you recommend we do now?	What are we supposed to do?	What should we do?
Note: i am not looking for aladdin movie.	"I am looking for the movie, ""Aladdin""."	Note, however, that I am not seeking the Aladdin motion picture.	Please note, I am not looking for an Aladdin movie.	It should be noted that I am not looking for the movie Aladdin.
and if they ask for cash only and no pay pal then they are going to scerw you.	If they only ask for cash and will not use PayPal, then you could be defraud you.	If they insist on cash and will not take Pay Pay, it is a scam.	If they ask for cash only and no PayPal, they will not treat you fairly.	If they request cash rather than PayPal for transaction purposes, it is likely they will be unscrupulous.
40 something too bad he retired	I believe he was in his forties. I also know that he retired.	It is too bad he retired at 40 something.	Too bad he retired in his forties.	He was in his 40s; too bad that he retired.
Well, they probably can't see anything at first.	They may not be able to see anything to begin with.	They probably cannot see anything at first.	They cannot see anything in the beginning.	They are probably not able to see anything at first.
I am glad someone finally asked this question!	I am happy that this question was finally asked.	I am glad that someone finally asked this question.	Someone finally asked this question.	I am glad that someone finally asked this question.
no bee-otch i am a scorpio	Incorrect, I am a Scorpio.	No I am a Scorpio.	I am a Scorpio.	No, I am a Scorpio.
I didnt know there was going to be an Incredibles 2??	I had no idea that there was going to be a sequel to Incredibles.	"I did not know that there was going to be an ""Incredibles 2"" movie."	I did not know there was going to be an Incredibles 2?	I was unaware there would be a sequel called Incredibles 2.
Eminem is one hot sexy son of a *****.	Eminem is a very attractive person.	Eminem is one very sexy man.	Eminem is one hot sexy man.	Eminem is an extremely attractive, sexy man.
He is a greasy looking little feller and he always seems to need a shave.	He is often dirty and always seems to need a shave.	He is a greasy looking young man who always seems to need a shave.	He is a greasy looking little feller and he always seems to need a shave.	I think he is an extremely unkempt little man, who looks greasy and in need of a shave.
List your best April Fools Pranks here	Record your best April Fools pranks here.	List your best April Fool's pranks here.	List your best April Fools Pranks here.	Please compile a list on here of your best April Fool pranks.
Drama Queens... Dunno, can't understand it myself.	Drama Queen, I can not understand it myself.	Drama queens; I do not know, I can not understand it myself.	Drama Queens, I do not know, I can not understand it myself.	I think they are into drama. I do not understand why.
I need to know the name of the this movie from the 80's!	I need to know the name of a particular movie from the 1980s.	Where can I learn the name of this 1980s movie?	I am trying to ascertain the name of a movie from the 1980s.	I need to know the name of this movie from the 80's.
i used to be a fan too!	I also used to be a fan.	I was previously a fan as well.	I was once a fan, also.	I used to be a fan as well.
nothing short of a diamond ring	Nothing short of a diamond ring will do.	Nothing will do except for a diamond ring.	It is nothing short of a diamond ring.	Nothing short of a diamond ring.
im not sure but these two points put me at 1001!	I am not certain, however these two points put me at 1,001.	I am not certain. However, these two points have made my total 1001.	I am not sure, but these two points me at 1001.	I am not sure bet these two points put me at 1001.
I remember the days when you would have called what they have a fat arse not a booty.	"I remember the day that you would have said that someone had a large bottom, not a ""booty""."	I am reminded of the past when it would not have been called a booty, but rather a fat arse.	I remember the days when you would call what they have a large rear and not a 'booty'.	I remember the days when you have called what they have, a fat arse not a booty.
I definitely don't want a thug.	"I definitely do not want a ""thug""."	I most certainly do not want to be with someone with thug like behavior.	I am certain I do not want a thug.	I definitely do not want a thug.
Check it out on yahoo movies.	You should view it on Yahoo! Movies.	You can check ii out on Yahoo movies.	Check it out on Yahoo Movies.	Take a look at it on Yahoo! Movies.
Any ideas how to do that?	Do you have any recommendations on how to proceed?	Have any ideas on how to do that?	Any ideas how to do that?	Do you have any ideas how to do that?
The Shield, The Sopranos, Twin Peaks, The Simpsons, Smallvill, Nip Tuck	The Shield, The Sopranos, Twin Peaks, The Simpsons, Smallville, and Nip/Tuck.	The Shield, The Sopranos, Twin Peaks, The Simpsons, Smallville, and Nip Tuck	The Shield, The Sopranos, Twin Peaks, The Simpsons, Smallvill and Nip Tuck.	"""The Shield,"" ""The Sopranos,"" ""Twin Peaks,"" ""The Simpsons,"" ""Smallville,"" ""Nip/Tuck."""
yes i actually bought one lmao	Hilariously, I actually purchased one.	Yes I actually did buy one.	Yes, I actually bought one.	Yes - I actually bought one.
i thought it was funny at first, but then it got old and stupid, damn altell.	I thought it was funny at first, but then it got old and stupid.	I thought it was funny to begin with, but then it got old and unintelligent.	I considered it funny in the beginning, but then it got old and annoying.	At first I thought it was amusing until it got boring.
read numbers upside down and right side up	Read the numbers upside down and then right side up.	Read numbers upside down and right side up.	Read numbers upside down and right side up.	Read numbers upside down.
ya i think i am I have alot of people say I am to	I have alot of people who say I am too.	Yes, I think I am. I have a lot of people agree with me.	Yes, I think I am. Many people say I am, as well.	Yes, I believe I am because I have a lot of people say I am.
boss; what is her whole name?	What is the bosses whole name?	Boss, what is her whole name?	Boss, what is her full name?	What is her whole name?
i love the parent trap....one of my favorite movies.	The Parent Trap is one of my favorite movies.	One of my favorite movies that I enjoy is The Parent Trap.	The Parent Trap is one of my favorite movies.	"""The Parent Trap"" is one of my favorite movies."
Your mama so ugly, Bigfoot takes pictures of her.	You're mother was able to get Bigfoot to take a picture of her.	Your mother is so hideous that Bigfoot take photographs of her.	Your mother is really unattractive.	Your mama is so ugly.
its either a headstone or a coffin	It's either a coffin, or a headstone.	It is either a coffin or a headstone.	It is either a headstone, or it is a coffin.	It is either a headstone or a coffin.
A genius can get people to buy into his idea, a stupid person can't.	A genius can get people to buy into his idea, most people can't.	A genius can manipulate people into believing his idea, but an unintelligent person cannot.	A genius can get people to by his ideas, a simple man can not.	A genius can get people to buy his idea.
I just don't understand Emo or Screamo.	I simply do not comprehend Emo or Screamo.	"I do not understand ""emo"" or ""screamo."""	I just do not understand Emo or Screamo.	I do not understand Screamo or Emo music.
dead on arrival... there relationship is dead on arrival	Dead on arrival. Their relationship is classified as dead on arrival.	"Dead on arrival: their relationship is ""dead on arrival."""	Their relationship was dead on arrival.	Their relationship is dead on arrival.
I don't really know bout the kids though.	I have no genuine knowledge regarding children, however.	I do not know about the children, though.	I do not know about the children.	I do not know about the children, though.
No idea, I've tried to watch it, and just can't.	No knowledge whatsoever, I've attempted viewing, and I am simply unable.	I have no idea; I have tried to watch it, and cannot.	I have no idea why.  I have tried to watch and just can not seem to get through it.	I have no idea because I have tried to watch it but just cannot do it.
The Click Five...they totally rock!their songs are out of this world!!	The Click Five is my favorite because their songs are out of this World.	"""The Click Five"" totally rock! Their songs are out of this world!"	The Click Five has music that is out of this world!	I like the  Click Five and enjoy their songs.
and whats your fave bit in gilmore girls?	"What is your favorite scene in ""The Gilmore Girls""."	"And what is your favorite moment in ""Gilmor Girls?"""	What is your favorite scene in the show Gilmore Girls?	What is your favorite scene in The Gilmore Girls?
Just wondering though...how did that guy stay in one place during the entire film??	I was wondering, how did that man stay in one place during the entire film?	How did that guy stay in one place throughout the entire film? Just wondering.	I am wondering how did that man stay in one place during the whole film?	I am wondering, however, how he managed to remain in one place during the entire film.
it is because life never wiorks out perfectly.	It is because life never works out perfectly.	It is because life never works out perfectly.	It is because life rarely works out perfectly.	This happens because life never works out perfectly.
hard to say but i'm thinking either kevin, bucky or melissa (just because she messed up the lyrics)	Hard to say, however, I am thinking either Keven, Bucky, or Melissa. Melissa got the lyrics incorrect.	Hard to say. I am thinking either Kevin, Bucky, or because she messed up the lyrics, Melissa.	It is hard to say, but I am leaning towards Kevin, Bucky, or Melissa because she messed up the lyrics.	I am not certain, but believe it may be Kevin, Bucky or Melissa (who erred when singing the lyrics).
No not funny but was made to be hated and remembered!	Negative, not humorous, but was created to be despised and recalled!	It is not funny. It was created to be hated and remembered.	No, not funny. It was made to be hated and remembered.	It was not amusing but, rather, was produced to be disliked and to make an impression.
Its bugging me I want to hear it.	It's annoying me. I would like to listen to it.	It is annoying me. I want to hear it.	It is bugging me. I want to hear it.	It is bother me; I want to hear it.
and of course miracles can happen!!!	Additionally, as is to be expected, miraculous events may occur!	Miracles can happen.	Of course, miracles can happen.	You shouldn't rule out the possibility that miracles can happen.
whether its country or classic  rock make sure people know the songs or they'll think u r weird.	If it's either country music or classic rock, be certain people are familiar with the selections or they'll consider you unusual.	The genre does not matter, but you need to make sure that people are familiar with the song.	Whether it is country or class rock, make sure people know the songs or they will think you are weird.	Whether the genre is country or classic rock, make sure that the customers are familiar with the songs or they will not approve of your selections.
If thats not 'hard' enough, System of a down rules!	See if that's not 'hard' enough.	"If that is not ""hard"" enough, System of a Down is excellent."	"I also like a ""harder"" band called System Of A Down."	If that is not hard enough the band System of a Down is very good!
i dont know abot the videos but you can download songs at itunes.com or limeware.com!!!!!!!!!!!!	I don't know about downloading videos on itunes.com or limeware.com	I do not know about the videos, but you can download songs at itunes.com or limeware.com.	I'm not sure about videos, but you can download songs using iTunes or Limewire.	I do not know about the videos, but you can download songs at itunes.com or limeware.com!
I must agree with American Idol!	I agree with American Idol!	"I must agree with ""American Idol."""	I agree with American Idol.	I agree with American Idol!
not really, we are just not well understood.	We are just not well understood.	Not really; we are simply not well understood.	No, we just aren't very well-understood.	No, we are just not understood well.
I found it and still do irresistible!!	I find it irresistible!	I did and still do find it irresistible.	I found it irresistable.	I still find it irresistible!
good lord yes its one of my favorite shows	Yes, that is one of my favorite shows.	It is most definitely one of my favoritie shows.	Lord, yes, it is one of my favorite shows.	Good Lord, yes, it is one of my favorite shows.
i love green day i love all the songs exspecially boulvard of broken dreams	I love Green Day's songs, especially Boulevard of Broken Dreams.	I love all of the songs of Green Day, and particularly Boulevard of Broken Dreams.	"I love Green Day. I love all of their songs, especially ""Boulevard of Broken Dreams""."	I love Green Day.  I love all of their songs, especially, Boulevard of Broken Dreams.
Note: I did not know the Gameboy Micro had a rechargeable battery...	I have to say I did not know that the Gameboy Micro had a rechargeable battery.	Plase note that I was unware that the Gameboy Micro came with a rechargeable battery.	Not to self, I did not know the Gameboy Micro had a rechargeable battery.	Note: I did not know that the Gamboy Micro had a rechargeable battery.
I would have to say Will Farrell!	My choice would be Will Farrell.	I choose Will Farrell.	I would have said Will Farrell.	I would have to say, Will Farrell.
my gosh...i'm gonna take a closer look to my disney's pictures...	Goodness, I am going to take a closer look at my Disney pictures.	I must more closely examine pictures from Disney.	Gosh, I am going to take a closer look at my Disney pictures.	I am gonna take a closer look at my Disney's pictures.
((He is in She's the Man.))	"He is in ""She's the Man""."	"He appeared in ""She's The Man."""	He is in the movie, She's the Man.	"He stars in ""She's The Man""."
u can try it cuz it is free... it will at least get u started	You can try because it is free. It will at least get you started.	The benefit of trying it is that you could at least get a start on it, at no cost.	You can try it for free and it will get you started.	It's free, so you can certainly try it. It will at least help you get started.
why don't you throw a new life party?	Why do you not throw a new life themed party?	I would suggest having a party to celebrate your new life.	Why don't you throw a new life party?	"How about throwing a ""new life"" party?"
........Oh.... then no I'm not gay either.	Oh, then no, I am not gay, either.	Well then, I am also not gay.	Oh, no, I'm not gay either.	Then no, I am not gay either.
But I cannot find anything on that.	But, I cannot find anything on that.	However, I can not find any information concerning that.	I can not find information on that.	I cannot find anything on that.
He said, If You're gonna play the game, boy, You gotta learn to play it right.	"He said, ""If you're gonna play the game, boy, you gotta learn to play it right."""	"He said, ""If you are going to play the game boy, you have to learn to play it right""."	If you are going to play the game, you have to learn to play it right.	"He said, ""If you are going to play the game.  You have to learn to play it right."""
actually I'm watching it right now.	I am actually watching it right now.	Actually, I am watching it right now.	I am watching it right now.	Actually, I am watching it right now.
Chuck Norris was in a horror flick back in the 70s or 80s.	Chuck Norris was in a horror film back in the 1970s or 1980s.	Chuck Norris was in a horror movie back in the 1970's or 1980's.	Chuck Norris played in a horror movie back in the 1970's or 1980's.	Chuck Norris was in a horror movie back in the 70s or 80s
vanilla ice like you .. and Ok I admit i hav new kids on the block ...	Vanilla Ice, like you - and, all right, I admit I have New Kids on the Block.	Like you, Vanilla Ice, and I also admit I have New Kids on the Block.	I have Vanilla Ice and New Kids on the Block.	I like, Vanilla Ice as well, and okay, I admit that I have New Kids on the Block.
Red Hot Chili Peppers of course.	The Red Hot Chili Peppers.	Red Hot Chili Peppers, of course.	Of course, Red Hot Chili Peppers.	The Red Hot Chili Peppers, of course!
i say the same as every one else	I agree with everyone else.	I concur with my colleagues.	I agree with everyone else.	I agree with everyone else.
Brad Pitt, Pippin, Johnny Depp- are definatly THE hottes men in the world!!!!	The most attractive men in the world are Brad Pitt, Pippin, and Johnny Depp.	The most attractive men in the world are Brad Pitt, Pippin, and Johnny Depp.	Brad Pitt, Pippin, and Johnny Depp are some of the sexiest men on earth!	I think the most attractive men in the world are Brad Pitt, Pippin, and Johnny Depp.
But since you asked I think Rap Is Way BETTER!!!	I believe that Rap is better.	Since you inquired, I believe rap is the superior genre.	I like Rap much better!	Well, since you asked, I much prefer rap.
i m a handsome,dashing,cool person whom u can't get.	I am a handsome, dashing, cool man who does not want you.	I'm a handsome, dashing, interesting person, whom you'll never attain.	I am the most handsome, dashing, and marvelous person you can get.	I am handsom, dashing, and cool. You cannot have me.
flute, because that's what I can play.	I would say a flute because I can play that.	Flute, that's all I can play.	I can play the flute.	The flute, that is the instrument that I play.
its ok. Its nothing great but its nothing bad.	It is fine, not good or bad but fine.	It's okay. It's not fantastic, but not terrible.	It is okay, nothing great, but nothing bad either.	It is ok. It is not great but not bad.
i want a him and will call him 'money'	"I want him and I will name him ""Money""."	I want to be with him, I'll call him Money.	I want him and will call him, Money.	I want to have him. I will call him Money.
And a bad boy 2 cuz da have every thang and their playful.	I say a bad boy also because they are so playful and have what it takes.	They're a thug because they own every thing, as well as playful.	A bad boy because they have everything and they are playful.	I would like a bad boy, because they are playful and have a lot of things.
so u have to buy 2 packs of buns instead of one	So you will need to buy two packs of buns instead of one.	So, you need to purchase two packages of buns instead of one.	You are required to purchase two packs on buns instead of one pack?	So you have to buy two packs of buns instead of one.
(Heck, I still like both bands now!)	In fact, I still enjoy both bands.	(Heck, I still enjoy both bands!)	I am still fond of both bands today.	Heck, I still like both bands now!
She also just did a spread in King Magazine!	She additionally completed a layout in King Magazine just recently!	Also, she just did a spread for King magazine.	She just  had an article about her in King Magazine.	"She also recently did a spread in ""King"" magazine."
tyra banks shes my idol i think shes pretty  but i heard a rumor that shes pregnant.	Tyra Banks, I idolize her. In my opinion, she's attractive, however there is a rumor circulating of her pregnancy.	Tyra Banks is my personal idol. I find her very attractive, but I did hear it rumored that she is pregnant.	Trya Banks is my idol, I think she is so pretty, however i heard a rumor that she is pregnant.	Tyra Banks - she is my idol, and I think she is pretty. However, I heard a rumor that she is pregnant.
i would go out there and kick your butt right now, but i can't swim.	I would travel to that location and physically assault you at this very moment, however, I am unable to swim.	I'd defeat you at this moment, but I am unable to swim.	If I could swim I would swim out there and thrash you!	I would go out there and punish you right now, but I am not able to swim.
Hmmmmmmmm...wow that's a tough one !	Hm, wow, that one is difficult!	Wow, that's a difficult decision.	Well, that is a tough one!	Well, that is a difficult one.
it goes like this  wayoh wayoh wayoh wah.	It plays this way: wayoh, wayoh, wayoh, wah.	"It makes a sound like ""wa-yoh wa-yoh wa-yoh wah""."	"It goes like this, ""way oh, way oh, way oh, way""."	"It goes like this: ""wayoh wayoh wayoh wah."""
and if so, what's your opinion on it ?	If so, what is your opinion of it?	What is your opinion?	What is your opinion on it?	Also, if so, what is your opinion about it?
i am crazy bout boulevard of broken dreamz	"I deeply enjoy ""Boulevard of Broken Dreams""."	"I love the song ""Boulevard of Broken Dreams."""	I love the song Boulevard of Broken Dreams.	"I am crazy about ""Boulevard of Broken Dreams""."
I don't think it is wierd at all.	I do not find it strange at all.	I do not think it is weird.	I do not think that is strange.	I do not think that it is weird at all.
she took on armed guards at a palace in turkey!	She confronted armed guards at a Turkish palace.	At a palace in Turkey, she took on armed guards.	She fought against armed guards at a palace in Turkey.	She confronted armed guards at a palace in Turkey!
he fired his sister because HE cant keep his mouth shut!	He fired his sister because he has loose lips.	He cannot keep his mouth shut; so, he is the reason his sister was fired.	He fired his sister because he was unable to keep secrets.	He fired his sister because he is unable to keep his own mouth shut.
abbie mitchell played clara in the first broadway production there have been five revivals see the rest here:	Abbie Mitchell played Clara in the first Broadway production, and there have been five revivals; you can see the rest here.	Abbie Mitchel played Ciara in the first Broadway production. There has been five revivals.	Abbie Mitchell played Clara in the first broadway production. There have been five revivals since, and you can see them here.	Abbie Mitchell played Clara in the first Broadway production that has had five revivals.
You r going to saint ives.	You are going to Saint Ives.	You are going to Saint Ives.	You are going to St. Ives.	You are going to Saint Ives.
because he is a control freak!	He is a control freak.	Because he must have control over every aspect of his life.	Because he is very controlling.	Hence, he is overly controlling.
but journey is completely friggin awesome.	Journey is completely awesome.	But Journey is absolutely wonderful.	Journey is absolutely wonderful.	Journey is a band that I enjoy thoroughly.
Whenever I think of her, I feel great.	I feel great whenever I think of her.	Whenever she crosses my thoughts, I feel wonderful.	Whenever I think of her, I feel great.	When I reflect upon her, I feel a sense of well-being.
Ur right I cant answer it .....	I cannot answer it.	You are correct as I am not able to answer it.	I can not answer it.	You are correct. I can not answer it.
But I guess these days people would rather listen to songs with names like My Humps	Today, it seems people would rather listen to songs with weird names.	"However, I believe people currently prefer to listen to songs with titles such as ""My Humps."""	These days, people would rather listen to songs with names like 'My Humps.'	However, it seems that now people prefer to listen to songs with strange titles like My Humps.
james both of them suck, rap is gay	James, I do not like rap music.	James, both of them are poor quality, especially rap.	Both of them are awful.	James, they are both terrible. Rap music is gay.
i just need some sick or ill rhymes about anything.	I need some good rhymes about anything.	I merely require a small number of rhymes regarding sickness or illness.	I just need some lyrics.	I am in need of some trendy, rhymic rhymes on any subject.
And I'd have to say Riker and Troi.	I would have to say Riker and Troi.	I prefer Riker and Troi.	I would have to say Riker and Troi.	I would have to ay Riker and Troi in my opinion.
they are not but thanks for your 2 points	They are not but thank you for your two points.	Thank you for your two cents; but, they are not.	They are not, but thanks for your two points.	They are not but thank you for your points.
Hermionie, no, Tonks, NO WAIT, its Snape.	It is not Hermionie or Tonks but it is Snape.	I believe it is Snape.	It is not Hermionie or Tonks, it is Snape!	It is not Hermionie or Tonks. It is Snape.
i used to watch it until about season 4 just got to boring.	I watched it until season four and then I lost interest in it.	I watched the show up to season 4, then I found it boring.	I watched it up to season, but then it got too boring.	I watched the show up until season four, after that I was no longer interested.
Oh yeah sister check this web site out.	Check this website out.	Check this website out.	Yjou need to check out this website, my dear.	Check out this website.
4ever by the Veronicas   Here we are so what you gonna do?	"""4Ever"" by The Veronicas. ""Here we are - so what you gonna do?"""	"""Forever""  by the Veronicas; ""Here we are so what are you going to do?""."	Forever by the Veronicas Here we are so what you gonna do?	"""4ever"" by the Veronicas has lyrics that say ""here we are so what you gonna do""."
i used to be a fan too!	I used to be a fan as well.	I also used to be a fan.	I used to be a fan too!	I also use to be a fan!
sounds like my kind of girl!	She sounds like my kind of girl.	She sounds like my type of girl.	Sounds like my kind of girl!	That sounds like my kind of woman!
are bruce willis and mickey rourke the same person?	Are Bruce Willis and Mickey Rourke the same person?	Are Bruce Willis and Mickey Rourke the same person?	Are Bruce Willis and Mickey Rourke the same person?	Are Mickey Rourke and Bruce Willis the same person?
there is one called DOC WATSON	"There is one called ""Doc Watson."""	"There is one that is called ""Doc Watson""."	there is one called Doc Watson.	There is one called Doc Watson.
when you find out please let me know	Please let me know when you find out.	When you find out, please let me know.	When you discover, please let me know.	When you find out please let me know?
I don't get why anyone likes that movie.	I do not understand why people like films of that sort.	I do not understand the appeal of that film.	I don't understand what makes that film likable.	I do not get why anyone likes that movie.
it shuld be ffree to download  and easy to understsnd  features like looping, fading and like tht	It should be free to download and have easy to understand features.	It should be free to download and simple to understand with features such as looping, fading, and similar.	It should be free to download and easy to understand features like looping and fading.	It should be free to download and easy to understand features like looping, fading and like that.
however, it can also generally mean japanese comic books (like a genre).	It also is considered a form of Japanese comic book.	However, it can also generally refer to Japanese comic books as a genre.	However, it can also more generally mean Japanese comic books, as a genre.	However, it can also generally mean Japanese comic books, like a genre.
But I heard there is going to be a sequel.	I was informed that there is going to be a sequel.	I hear there is going to be a sequel.	I heard that there is going to be a sequel.	However, I hear there is going to be a sequel.
Always loved his work, excellent actor!	I have always enjoyed his work, he is an excellent actor.	I have always loved his work, he is an excellent actor.	I have always loved his work, he is an excellent actor.	He is an excellent actor, and I have always loved his work!
And sure enough he did just what he said.	In the end, he did follow through.	He did exactly what he said he would.	He did what he said he was going to.	And surely, he did just what he said he would do.
try being nice and talking to her, don't worry about your signs they aren't always right.	Try being nice and talking to her, but do not be concerend about your signs as they are not always correct.	Try talking to her and do not worry about your signs as they are not always right.	Try being nice and speaking to her. Do not worry about your signs. They are not always correct.	Do not worry about your signs, they are not always right.  Just try being nice and talk to her.
i'm adding some new favs to my collection, why not try stained's new one right here waiting?	"I am adding a few new favorites to my collection, so, why not try Stained's new songs, ""Right Here Waiting?"""	I am adding some new favorites to my collection if you want to try one.	I am adding some new favorites to my collection. Why not try Stained's new one right here waiting?	"I am adding some new favorites to my collection.  Why not add Staind's new song, ""Right Here Waiting?"""
i like the dude, he funny and down to earth.	I favor the man as he is humorous and grounded.	I like him and he is funny and down to earth.	I like the guy, he is funny and down to Earth.	I like the man because he is funny and down-to-earth.
Yo mama so stupid that under Education on her job apllication, she put Hooked on Phonics.	"Your mother is rather unintelligent, that under ""Education"" on her job application, she writes ""Hooked on Phonics."""	Your mom put on her job application under education, hooked on phonics.	"You mother is so stupid that under Education on her job application, she put ""Hooked on Phonics""."	Your mother is so daft that under Education heading on her job application, she actually put Hooked on Phonics.
I m confused r u lookin for some or one	I am confused, are you perusing for a few or simply one?	Are you looking for one or more then one?	I am confused. Are you looking for someone?	I am confused about whether you are looking for someone or not.
i would love to be her and have a lot of money.	I would like to be her and have a great deal of money.	I would love to be her and have a lot of money.	I would enjoy being her and having a great deal of money.	It would be great to be her, to be wealthy.
But my sister is like obsessed with him!!!	My sister is obsessed with him.	My sister is obsessed with him.	My sister enjoys him immensely.	My sister is obsessed with him.
5-7 mins...  no reason i guess.. im doing it pretty fast, am i?	I am workign pretty fast, maybe in 5-7 minuites.	Five to seven minutes. I suppose there is no reason. I am doing it rather quickly, am I not?	5-7 minutes. No catalyst, I surmise. I'm accomplishing it fairy quickly, aren't I?	Approximately five to seven minutes. Am I finishing too quickly?
He's rich and can look like that if he wants.	He is rich and can look like that is he wants to.	He is wealthy and can look like that if he wants.	He's wealthy and is allowed to have that appearance should he desire.	He's wealthy, he can appear eccentric if he prefers.
Don't try to impress her, if she likes you she will come to you!	Do not try to impress her. If she likes you, she will come to you.	Do not try to impress her. If she is interested, then she will approach you.	Refrain from attempts to make an impression on her; should she favor you, she will approach you!	Do not attempt to impress her. If she's interested, she'll be attracted.
rapp because u can ryhmn and spit crapbut in rock u cant make fun of people see	You can not make fun of people in rock music. But in rap, you need rhythm and rhyme.	Rap, because you can rhyme and say rude things, but in rock music you cannot ridicule people.	Rap due to the fact one can rhyme and spout nonsense, however, in rock and roll, you're unable to ridicule others, understand?	I prefer rap because of the rhyming. In rock music, they ridicule people.
there should be a category for best questions	A category should exist for most superior queries.	"There should be a ""best questions"" category."	There should be a category for the best questions.	There should be a category for best questions.
I havnet seen it yet but I really cant wait til its on dvd .	No, I have not seen it yet. I am waiting for it to be released on DVD.	I have not seen it yet, but I cannot wait until it is on DVD.	I have not seen it yet, I can not wait until it is released on DVD!	I have not seen the movie.  I really cannot wait for them to release it on DVD.
It was just great, and made cry a lot ...	I found it phenomenal, even though it made me cry for quite a bit.	It was fantastic and made me cry a lot.	It was good and made me cry a lot, too.	It was great and it made me cry quite a bit.
Don't you cry tonight by Guns 'n' Roses	"I like the song ""Don't You Cry Tonight"" by Guns 'n' Roses."	Do not cry tonight by Guns N' Roses.	Don't You Cry Tonight by Guns 'n' Roses.	"""Don't You Cry Tonight,"" by Guns 'n' Roses."
Damn...I think it's impossible to choose just one.	I think it is difficult to choose only one.	I believe it is not possible to decide on only one.	It is not possible to choose just one!	I think that it is impossible to choose just one.
i just go high listerningh to them  :)	I just get high listening to them!	I feel amazing when I listen to them.	I got emotional listening to them.	I feel elated when I listen to them.
Yo mama so stupid that she thought Boyz II Men was a day care center.	Your mother is so stupid that she thought Boyz 2 Men was a daycare center.	Your mother is so unintelligent, she believed Boyz II Men was a day care center.	He said that your mother is so stupid she thought the singing group, Boyz II Men, was a day care center.	You're mother believed Boyz II Men was a day care center.
bambi is my favorite movie of all time!!!!!!!	Bambi is my favorite movie of all time!	Bambi is my favorite movie.	Bambi is my favorite movie of all time.	Bambi is my favorite animated movie ever!
Then, of course Simon always disagrees...He's pretty good about his judgements, he's harsh, tho.	Then, of course Simon always disagrees, he is pretty good about his judgments, he is harsh though.	Simon always disagrees. He has great judgement even though he is harsh.	Then, of course, Simon always disagree; he is good at judging, though harsh.	Of course, Simon always disagrees. He's very good about his judgments, though he can be harsh.
yes but they are unknown artists	Yes but they are unknown artists.	Yes, however, they are unknown artists.	Yes, but they are unknown artists.	Yes, but they are all unknown artists.
Umm..., don't know..., my head hurts...	I am unsure, as I am currently under the weather.	I do not know, my head really hurts.	I do not know.	I do not know.  My head hurts.
no, they broke up...i don't know how long ago though...	They ended their association at some unspecified time in the past.	No, they are broken up, but I am not sure how long ago it has been.	They broke up; I do not know how long ago.	I know that they broke up, I just do not know how long ago.
lol i love watchin my lil guy try to act out the things wiht them	I enjoy watching my companion attempt to role-play with them.	I love watching my son try to act out the things with them.	I love to watch my kid act out silly things.	I love to watch my little guy try to act out the things with them.
THAT WAS NICE HOW YOU GOT HIM BACK.!!	It was positive how you retrieved him.	It is nice that you got him back!	How did you get him back?	That was nice.  How did you get him back?
I just didn't think that he would jump again.	I was unwilling to admit the possibility that he might jump once again.	I did not think that he would jump again.	I did not think he would ever jump again.	I just did not think that he would jump again.
i don't HATE him... but he is weird   im amazed that this got 33 answer in 50 minutes... congrats	He is weird and I am amazed that he was able to get 33 answers in 50 minutes.	I don't dislike him, he is just odd. I am surprised this question got so many answers.	I do not hate him, but he is strange. I am amazed that this received 33 answers in 50 minutes. Congratulations.	I asked a question regarding if people like him or not, and  I received thirty three answers in fifty minutes. Me, personally, I do not hate him.
For me thats exactly what I'm looking for.If I were looking.	If I were looking, that is exactly what I would be looking for.	If I were looking, that's exactly what I am looking for.	In my case, that is exactly what I would be looking for - if I were looking.	If I were looking, that is what I would be looking for.
I even watch the reruns now!	Now, I watch the reruns.	I am watching the reruns currently!	I even watch repeat episodes now.	I continue to watch the show's reruns.
Yea, I think Paula was like, LOVING everybody this week.... Was she on ecstasy or something?	Paula is loving on everyone this week, is she on something?	I think Paula was in love with everyone this week, was she taking drugs?	Yes, I believe Paula loved everyone this week. Was she high on ecstasy?	Paula seemed to take a liking to everyone this week.
and she was willing to make a complete @$$ of herself for two whole seasons of newlyweds.	"She was willing to make a complete fool of herself for two entire seasons of ""Newlyweds."""	She was willing to make herself look bad for two seasons of Newlyweds.	She wass willing to make herself seem ignorant on two seasons of Newlyweds.	"This actress was willing to make a complete fool of herself for two whole seasons of the show ""Newlyweds."""
the song is fairly new sounds very old school	"The song is somewhat new, but sounds very ""old-school."""	The song is pretty new but sounds old school.	The song although new, sounds older.	The song may sound very old school but it was recently made.
at the disco i write sins not tragedies	"Panic! At the Disco, ""I Write Sins Not Tragedies."""	"The song is Panic at the Disco, ""I write sins, not tragedies."""	I Wite Sins Not Tragedies written by Panic At The Disco.	"The song by Panic at the Disco! is called ""I Write Sins not Tragedies."""
video killed the radio star by the buggles	"""Video Killed the Radio Star"" by the Buggles."	"The song is ""Video Killed the Radio Star"" by the Buggles."	The song Video Killed The Radio by the Buggles.	"The Bugle's made a song called ""Video Killed the Radio Star."""
