flirt and see how he reponds	Try flirting to see how he responds.	Flirt, and see how he responds.	Flirt with him and see how he responds.	Flirt with him and gauge his reaction.
i am waiting till im married but when is it too far?	I am waiting until I am married, but when is it too far?	I am waiting until I get married.  When do you think that will go too far?	I am waiting until marriage but wondering what constitutes going too far.	I am waiting until I am married, but when is it too far?
wit her takin ur number, there's nothing wrong wit that.	There is nothing wrong with her asking for your telephone number.	There is nothing wrong with her taking you phone number.	There is nothing wrong with her taking your telephone number.	There is nothing wrong with her taking your number.
And you don't have to be an overly happy hyper-active person.	Also, you do not nee to be an overly happy, hyperactive person.	You do not have to be a overly, jubilant, hyper-active person.	You do not have to act overly happy or hyperactive.	And you do not need to be an overly-happy, hyper-active person.
i dont wanna just randomly go up nd be like GO out wiht me?	"I do not want to just randomly walk up and say ""Will you go out with me?""."	I do not want to randomly go up and ask them to go out with me.	I do not want to randomly approach someone and ask them to go out with me.	"I do not want to approach suddenly and ask, ""Will you go out with me?"""
Then comes the fun part...he making it up to you :-)	Then comes the fun part, him making it up to you.	Then comes the fun part, him making it up to you.	His attempts to make it up to you will be enjoyable.	Then the enjoyable part happens: him making it up to you.
you give at least 5 minutes for kissing and huging and may be some licking also .	Give at least 5 minutes for kissing and hugging and maybe some licking too.	Foreplay is important and should last, at the bare mininum, five minutes.	You give at least five minutes of kissing, hugging, and cuddling.	You have to spend at least 5 minuites on kissing and hugging.
i can't help any more unless i have more infor.	I can't help any more unless I have more information.	I cannot assist any further without more information.	I cannot help anymore unless I have more information.	I can not help you unless I have more information.
cause i say no on avatars	Because I say no on Avatars.	Because I say no on avatars.	Because I say no avatars.	I say no on avatars.
Some girls prefer gifts that won't die on them...something that lasts.	Some girls prefer gifts that won't die on them, something that lasts.	Some women prefer non-perishable gifts which are long-lasting.	Some women prefer gifts that will last.	Some girls prefer gifts that will last and not die on them.
he is probably wondering if your interested in him at all....flirt back!!	He is likely wondering if you are interested in him at all; Flirt back with him.	He probably wants to know if you're interested in him.	He is probably wondering if you are interested in him at all, so flirt back.	He is probably wondering if you are interested in him at all. Flirt back.
I feel goofy, dorky, and happy.	I feel silly, nerdy, and happy.	I feel silly, strange, and exuberant.	I feel funny and happy.	I feel goofy, dorky and happy.
if your a hoe then he's one to...i personally don't think your one tho	If you are a whore, then he is also one; I personally do not think that you are one though.	If you're promiscuous, then he is as well.	If you are promiscuous then he is also, but I personally do not think you are.	If you are a hoe then he is one too. I personally don't think you are one though.
so there are some guys that only say the L word if they mean it.	"There are some men who only say the ""L word"" if they mean it."	Some men only say that word, if they mean it.	So there are some guys that only say the L word if they mean it.	So there are some guys that only say the L word if they mean it.
I don't need a trophy girl I want a companion.	I do not need a trophy girl; I want a companion.	I don't need a high maintenance woman, I want a companion	I do not need a trophy girl; I want a companion.	I don't need a trophy, I want a companion.
As a guy - let me say this.	As a man, I may have some insight.	As a man, I want to say something.	As a guy, let me say this.	As a man, let me say this.
BE CONFIDENT,ALWAYS BELIEVE IN YOURSELF.DO NOT BE ARROGANT THOUGH.ALWAYS MAKE GOOD EYE CONTACT.LISTEN TO WHAT SHE HAS TO SAY.	Believe in yourself, be confident, don't act arrogantly, and always listen to what she is saying.	Be confident, and always believe in yourself. Don't be arrogant. Make great eye contact. Listen to her.	Be confident and always believe in yourself. Do not be arrogant, always make good eye contact, and listen to what she has to say.	Be confident and always believe in yourself. Do not become arrogant, though. Always make good eye-contact and listen to what she has to say.
Then he said do you want some of MY chapstick?	He asked if I would like to use his chapstick.	"After he asked, ""Do you want to use some of my Chapstick?""."	"Then he asked, ""Do you want some of my chapstick?""."	"Then he said, ""Do you want some of my chapstick?"""
there isn't a wrong or right way to kiss anyone.	There isn't a proper way to kiss someone.	There are no directions to kissing.	There is not a wrong or right way to kiss.	Kissing is something you cannot do wrong or right.
because we love them its not until later when we think about it that what we have done.	We do not think about things until later; and, this is because we love them.	We love them, it isn't until later that we regret what we have done.	We love them. It is not until later when we think about it, and about what was done before.	We love them ,adn it is not untill later we thing about what we have done.
I would not know... i have the same issue.	I do not know as I have the same issue.	I don't believe I have an answer, because I myself am in the same predicament.	I would not know, I have the same issue.	I do not know. I have the same issue.
what was the mistake that you did	What was the mistake that you took part in?	What was the mistake you made?	What was the mistake that you did?	What was the mistake that you made?
It's like breaking a drug habit.	It is like getting rid of a drug habit.	It is akin to breaking a drug habit.	It is like breaking a drug habit.	It is similar to breaking a drug habit.
tell him, and it wouldn't seem psycho cuz u have kno each other for a long time	Speak to him, and it would not seem psychotic because you have known each other for some time.	Tell him, and it would not seem psychotic, because you have to know one another for awhile.	Tell him, and it would not seem crazy because you have known each other for a long time.	Tell him, and it would not seem crazy because you have known one another for a long time.
hell yeah for the first answer.that girl answered for me.	Definitely for the first answer, that girl answered for me.	Yes, for the first answer. The woman answered for me.	For the first answer that girl answered for me.	Good, that girl answered the first question for me.
or, what about blue and green?	Or, what about the blue and green?	What about blue or green?	What about blue and green?	Instead, how about blue and green?
A life of your OWN....a life you've been missing out on.	A life of your own..a life that you have been missing out on.	A life that belongs to you alone, a life you have been missing out on.	A life of your own is a life that you would be missing out on	A life of your own. A life that you've been missing out on.
Confusing... yeah, i think your right.	Confusing, yeah, I believe you are right.	That is confusing. Yes, I think you are correct.	I think that you are right, it is confusing.	Confusing, yes, you're correct.
Thing is, YOU DON'T HAVE TOO ASK HER OUT TO GO OUT WITH HER.	The deal is, you do not have to ask her to date to date her.	The answer is that you do not have to invite her on a date in order to go on a date with her.	The thing is that you do not have to ask her out to go out with her.	You don't necessary have to ask her out on a date, to go out with her.
Maybe he's going to call you!	Perhaps he is going to telephone you!	Possibly he will call you.	Maybe he is going to call you.	Perhaps he will call you.
OK, tell her, but be as polite as possible.	Tell her, but be as polite as possible.	Okay, speak to her, but be as polite as possible.	Be polite when you tell her.	Alright, tell her, but be as polite as possible.
in a park when i was 16 i lost my virgenate	I lost my virginity in a park when I was sixteen years old.	I lost my virginity in a park when I was sixteen.	I lost my virginity at sixteen.	In a park when I was 16, is where I lost my virginity.
What guy doesn't like big boobs.	What guy does not like big breasts?	What man does not like large breasts?	I think all men like big breasts.	What man does like big breasts?
you should be proud of yourself.	You should be proud of yourself.	You should be very pleased with yourself.	Be proud of yourself.	You should be proud of yourself.
yeah ok men work and fix things but what else can you do?	Men work and fix things, but what else can you do?	Yeah, males work and repair things, but what other things can you accomplish?	Can you do anything else besides work and fix things?	Men work and fix things, but what can you do?
we dont no what you look like !	We do not know what you look like!	We are unaware of what you look like.	We do not know what you look like.	We do not know what you look like!
IF YOU COULD HAVE 4 QUALITIES IN YOUR WOMAN, WHAT WOULD THEY BE.	If you could have four qualities in your woman, what would they be?	If you could have four qualities in a woman, what would they be?	If you could have four qualities in your girlfriend, what would they be?	What four qualities whould you want in a woman?
look in the internet u will find lots of things for the wedding or your local newspaper or news	Look online or check your local newspaper and you will find many things for the wedding.	If you search the internet, local newspapers, or watch the news, you can find a lot of things for weddings.	Search the internet. You will find many things for the wedding, or in your local newspaper or news.	You can get plenty of ideas for your wedding from the internet, local newspaper, or news.
if she sits on your bestfriends lap because she is drunk then yes it is a turn off.	If she sits on your best friend's lap because she is drunk, then yes that is a turn off.	If she sits on your friends lap due to intoxication, then yes, it is a turn off.	If she sits on your best friend's lap because she is drunk, then yes, it is unappealing.	It is a turn off if she sits on your best friend's lap when drunk.
See my boyfriend (go to my 360)?	Should I see my boyfriend?	Do you see my partner?	View my boyfriend by going to my 360.	See my boyfriend on my 360 profile?
u'll find a man who really deserves u one day).	You will find a man who really deserves you one day.	You will find a man that deserves you.	One day, you will find a man who truly deserves you.	You will find a man who really deserves you one day.
well, you, and that sexy perfume you wear!!	Well, you and that sexy perfume you wear.	I like the perfume that you wear.	You and the erotic perfume that you wear.	It is you and that sexy perfume that you wear.
If he isn't and you're still not ready, then screw him!	If he isn't and you are still not ready, then screw him!	If you are not ready, then forget him.	If he is not and you are still not ready then do not be concerned with his opinion.	If you and him are still not ready, then forget about him.
why do they want it state sanctioned?	Why do they want it state sanctioned?	Why do they want it sanctioned by the state?	Why do they want it to be state sanctioned?	Why do they want it state sanctioned?
and she still lets me play with my trucks and watch cartoons!!!!!	She still lets me play with my trucks and watch cartoons!	She lets me work on my trucks and watch cartoons.	And she still allows me to play with my trucks and watch cartoons.	And she still lets me play with my trucks and watch cartoons.
Move on, but you can still luv him!!	You need to move on, but you can still love him.	You can still love him, just move on.	You can still love him, but you need to move on.	You can still love him ,but you need to move on.
see if he is willing to go out the way for you.	See if the guy you like is willing to go out of his way for you.	See if he is willing to go out of the way for you.	Find out if he is willing to go out of his way for you.	Is he willing to go out of the way for you?
if anyone know let me know	If anyone knows the answer, please let me know.	If anyone knows, please let me know.	If anyone knows, please let me know.	If anyone has the answer, let me know.
I never knew life could be so good!!!!	I never knew that life could be so great!	I never knew that life could be so exceptional.	I was never aware that life could be so good!	I never knew life could be good.
and he said that he would call me back.	And he said he would call me back.	Also, he said that he would call me back.	Then he said that he would call me back.	He said he would call me back.
pick the one you like the most.	Choose the one you like the most.	Chose the one whom you like the most.	Choose the one you like the best.	You pick the one you like the most.
take it off pop up block	Disable the pop-up blocker.	Turn off your pop up blocker.	Take it off.	You need to take it off.
If you truely love him you will tell him	If you truely love him you will tell him.	If you honestly love him then you will tell him.	If you really love him, you will tell him.	If you love him, you will tell him.
who knows but i would absouletly love that 2 be done 2 me.	Who knows, but I would absolutely love for that to be done to me.	I would absolutely enjoy that happening to me.	Who actually knows but I would absolutely love for that to be done to me.	i would enjoy that being done to me.
what shuld i do to get her ?	What should I do to have her?	What should I do to attract her attention?	What should I do to get noticed by her?	What should I do to be successful with her?
Dude, you have to suck it up and introduce yourself.	Sir, you have to deal with it and introduce yourself.	My friend, you have to seize the opportunity and introduce yourself.	Man, you have to just get the courage up and introduce yourself.	You must be controlled and introduce yourself.
there are movies that i haven't seen yet.	There are films that I have not seen yet.	There are movies that I have not seen yet.	There are actually movies that I have not seen yet.	There are films that i have yet to see.
i think it all depends on age, upbringing, .	I believe it is completely dependent upon age and upbringing.	I believe that it all depends on age and nurturing.	I believe it all depends on age and upbringing.	I believe it all depends on age and upbringing.
And that will be just s*x!	And, that will be simply intercourse.	That will be just intercourse.	And that will be merely intercourse.	That will just be sexual intercourse.
My boyfriend was definitely my friend first and it is total bliss!	My male paramour was sincerely my friend first, and it is complete bliss.	My significant other was definitely my friend first.  That makes it complete euphoria.	My boyfriend was my friend initially and it is very nice.	My partner was absolutely my friend first and it is wonderful!
who gives a crap what anyone else thinks.	What does it matter what anyone else believes?	Who cares what anyone else thinks.	What does other people's opinions matter?	Who has a care for what any other person thinks.
also try getting some blonde highlights	Also, try getting a few blonde highlights.	Try getting some blonde highlights.	Also, try receiving some blonde highlights.	Attempting to get some blonde highlights as well.
just let it all out, I use art a lot to vent problems that I have.	Let it all out. I use art to vent problems.	Find a medium that works in order to vent.	I use art to vent a lot of my problems through.  You have to find a way to just let it all out.	Just let it all out. I use art a lot to vent when I have problems.
If she likes music, make a special cd or tape.	If she enjoys music, make a special CD or tape for her.	Make her a mix tape or CD.	If she likes music, then you can make her a special Compact Disc or Tape.	If she likes music, make her a special CD or tape.
It could be  ( Choose one & why? )	It could be. Choose one and explain why?	What is you choice of the options and why?	It could be, you just have to choose one and know why you chose that one.	It could be. Choose one and indicate why.
Don't worry what people will say.	Do not worry what other people say.	Do not worry about what others say.	Do not worry what people will say.	Do not worry about what people will say.
I think a lot of girls like getting flowers.	It is my opinion that a lot of women enjoy receiving flowers.	Many women enjoy getting flowers.	I think a lot of woman like receiving flowers.	I think a lot of girls like getting flowers.
i can't explain it...and no, it has nothing to do with them looking young, vulnerable or submissive.	I cannot explain it but it does not have anything to do with them being young, vulnerable, or submissive.	I cannot explain it; however, it has nothing to do with them looking young, vulnerable, or submissive.	I can't explain, it has nothing to do with them looking young and vulnerable.	It has nothing to do with being vulnerable, young or submissinve.
Let him go... either that or date his brother!	Either let him go or date his brother.	You should either let him go or date his brother.	Forget him, and date his brother instead.	You need to let him go or date his brother.
Yes there are you just have to look.	There absolutely are, you just have to look.	They do exist; you simply have to look.	Yes, they are there, you just have to look.	You have to look.
YOU CAN GET THEM IN STAPLES FOR $35	You can purchase them at Staples for $35.	You can purchase them at Staples for $35.	You can purchase them at Staples for $35.	You can get them at Staples for thirty-five dollars.
Your Kid is going to have hard enough time growing up without a DAD.	Your child is going to have a difficult time growing up without a father.	Your child is going to have hard enough time growing up without a father.	Your child will find it difficult enough growing up without a father.	Your child is going to have a difficult time growing up without a father.
My friend says I am to nice and I should tell them no.	My friend says I am too nice, and should tell them no.	"My friend says that I am too nice and that I should tell them, ""No."""	My friends say that I am overly nice and I ought to tell them no.	My friend tells me that I am too nice, and that I should tell him no.
My girlfriend always says she loves me when were passing notes during class, butshe doesnt say it confrontationally	My girlfriend always tells me that she loves me when we are passing notes during class, but not in a confrontational way.	My special woman always says that she loves me while we are passing notes during class, but she does not say it confrontationally.	My girlfriend will not tell me she loves me to my face.	My girlfriend always says she loves me when we are passing notes during class but she doesn't say it face to face.
That's right, the right relationship happened on it's own.	That is correct, the right relationship happened on its own.	That is correct, the right relationship happened all on its own.	The right relationship happened on its own.	That's right, the relationship happened on it's own.
You will look like an idiot.	You will look quite foolish.	You will look like an imbecile.	You will look silly.	You will look like a fool.
no and u shouldnt care.if u like him then stay with him.	No, and you should not care. If you like him, then stay with him.	If you admire him, then you should not care, stay with him.	No, you shouldn't care. If you like him then stay with him.	No, and you should not care. Stay with him if you like him.
i thnk u shud b ur tru self, hav self esteem, self confidance	I think you should be yourself, have self-esteem, and self-confidence.	I think you should be true to yourself and have self-esteem and self-confidence.	I think you should be your true self, have self esteem and confidence.	I think you should be yourself. Have self-esteem and self-confidence.
Anything that is not nailed down!	Anything that is not nailed down.	Anything that cannot be easily moved.	Anything that is not nailed down.	Any item that has not been nailed down!
make it your top priority to see her if you really want to be with her that bad	Make it your top priority to see her, if you really want to be with her that badly.	If you really want to keep company with her that much, than you have to make it your top priority.	Make it your top priority to see her if you really want to be with her that bad.	Make it your top priority to see her, if you really want to be with her that badly.
one of my best friends had a thing with my big sister a few months ago.	One of my best friends had a crush on my big sister a few months ago.	My older sister had a relationship with one of my best friends, a few months ago.	One of my best friends has a thing with my big sister a few months ago.	A few months ago, one of my best friends was in a relationship with my older sister.
Should I just forget it and move on?	Should I just let this go and move on?	Should i just forget and move on?	Should I forget it and move on?	Should I just forget about it and move on?
There friends on the other hand, thats a different story...	Their friends, on the other hand, are a different story.	On the other hand, their friends are a different story.	They are friends on the other hand, that is a different story.	Their friends on the other hand are a different story.
ummm yes i do i think anyone does!!	Yes, I do and I think anyone would.	Absolutely, I do think that anyone would.	Yes, I think anyone does!	Yes I do, I believe that anyone does.
my cuzin met up with some wierd old perv saying he was a hot teen that she met online	My cousin went online and met some strange older pervert who said he was a sexy teen.	My cousin met up with an outlandish mature deviant, that she met online, he had told her that he was a salacious teenager.	My cousin met with a strange pervert who, online, had said he was an attractive teenager.	My cousin met up with some weird old pervert saying he was a attractive teen that she met online.
none come in my list so i choose my neighbors wife :D	Help me choose my neighbor's wife!	None are on my list so I select my neighbor's wife.	No women I'm attracted to in my list, therefore I choose my neighbors spouse.	Nobody was on my list, so I choose my neighbor's wife.
I have long black hair and i love it,hubby loves it too.	I have long black hair, I love it, and so does my husband.	I have long black hair and both my husband and I are quite fond of it.	I have long black hair, I love it, as my husband does as well.	I have long black hair and love it.  My husband loves it too.
you care your family and everybody in your family will love you.	You care about your family, and your family cares for you.	If you care for your family then everyone in your family will love you.	If you truly care for your family. Everyone in your family will love you.	You care what happens, and everyone in your family will love you.
Ugly (or fat) guys just take what they can get.	Ugly men just go for any woman available.	Unattractive and overweight men simply accept what they are able to get.	Unseemly or pudgy, men take what women they can obtain.	Unattractive guys take whatever girls they can get.
in the middle of the river while there was ppl watching it was actually pretty fuuny!!	In the middle of the river, there were lots of people watching!	In the middle of the river while people were watching. It was actually fairly amusing.	It occurred mid river, while people were watching. It was hilarious!	It happened in the middle of the river while people were watching.  It was actually pretty funny!
its all in the eye contact	Eye contact is the key point.	It is all in the eye contact.	It is all about eye contact.	It is all in the eye contact.
Depends on the guy some guys do some don't	It is really a matter of what the man is attracted to.	It depends on the man, some do, some do not.	It depends on the man. Some men do not.	It depends on the guy. Some guys do and some do not.
it kind of gives us an idea that you may not have strong guts.	It gives us this feeling that you may not be strong enough.	It is giving us the idea that you may not have fortitude.	It allows us to believe that you may be a coward.	It sort of gives us the impression that you may not have strong guts.
i mean if u love him and he really loves u he may want to disapoint his father.	He may love you, but he also may want to disappoint his father.	If you love each other, then he may want to disappoint his father.	If you love him and he loves you, then he may want to disappoint his father.	Sure, if you love him and he really loves you, but he may not want to disappoint his father.
Yes some men get right down to it with absolutly no thought for the woman.	Some men don't think of their partner when they just get to it.	Absolutely, some men get right down to it with absolutely no thought for the woman.	Yes, some men do it without considering the woman.	Yes, some men get right down to it with no thought for the woman at all.
maybe she's not a beeeatch and the skinny chick was	Maybe the skinny girl was a mean person and she wasn't.	Perhaps she is not a shrew, but the thin woman definitely was.	Maybe she is not a difficult person because she is skinny.	Perhaps she is not mean and the skinny girl is.
it does sound a little girlie.	Doing that does sound rather feminine.	It does sound a hint adolescent.	It does sound a big girl-like.	It does sound somewhat feminine.
If you want to enjoy a bit - why don't you check out some restaurants, night clubs, gyms etc	If you want to enjoy your time, consider checking out some night clubs, restaurants, or gyms.	If you want an enjoyable date, check out a few restaurants, night clubs, gyms, etc.	If you want to enjoy it a bit, why not check out some restaurants, night clubs, gyms, etc.	If you would like to enjoy it a bit, you should check out some restaurants, night clubs or gyms.
there are lost of good women left you just have to look in the right place.	There are many good women available.  You just have to look in the right places.	There are a lot of good women out there, you just have to look in the correct places.	A few good women are left, you simply have to look in the right places.	There are a lot of good women left, you just need to look in the right places.
Hey, its like, everyone's gotta seperate some day or the other.	Everyone has to break up at some point.	Hello, everyone is going to separate some day.	It is like everyone has gotten separated, eventually.	The truth is that everyone has to separate one day or another.
you win some you lose some take it with a grain of salt and be more carefull next time	You win some and you lose some. Take it with a grain of salt and be more careful next time.	Sometimes you win, sometimes you lose, just be careful next time.	You win some and lose some; just take it with a grain of salt and be more careful next time.	You win some, you lose some. Take it with a grain of salt, and be more careful next time.
happy birth day to you .	Happy Birthday to you.	Happy Birthday to you!	Happy birthday to you.	Happy Birthday, to you.
i just need someone to help me figer this out	I just need someone to help me figure this out.	I need someone to help me understand this.	I just need someone to help me figure this out.	I need someone to assist me in figuring this out.
pick the 1 w/ better treatment towards u	Pick the one that treats you better.	Pick the one that you feel will be the best treatment for you.	Choose the one who treats you better.	Pick the one that treats you better.
i'm into a 6th grade boy too!	I like a sixth grade boy too!	I am interested in a boy in the 6th grade too!	I like a sixth grade boy too.	I am into a 6th grade boy, too.
if you end it he might not be your friend thats why i dont go with friends	If you end it, he may not be your companion, that is why I do not enter romantic relatinos with companions.	I do not date my guy friends, beaause if you break up, you might not be friends anymore.	I do not go out with friends because if it ends then he might not be your friend.	If you end the relationship, he might not continue to be your friend. That is why I do not date my friends.
stick yourself out there more, you have to do far more than eye contact	Attempt to emphaszie yourself more often, but you have to do far more than simple eye contact.	You need to do more then make eye contact.	Stick yourself out there more, you have to do far more than eye contact.	Stick yourself out there, you have to do a lot more than eye contact.
do whats best for you and he	Do what is best for you and him.	What is best for the both of you?	Do what is best for the two of you.	Do what is best for you and him.
bad teeth , bad breath and bad bo.	Poor teeth, horrible breath, and deplorable body odor.	He had bad teeth, bad breath, and body odor.	Bad teeth, breath and body odor.	Bad teeth, breath, and body odor.
no one needs to know that!	Nobody needs to know that!	No one needs to know that information.	No one needs to know that information.	No one needs to know that.
if i am to ask, i'll then leave, stop the relationship and move on with my life.	If I have to ask then I will leave and end the relationship and move on with my life.	If I am to ask, I will then leave and stop the relationship. Then I would move on with my life.	If I ask I will leave, stop the relationship, and move on with my life.	If I have to ask then I will leave the relationship and move on with my life.
Hey, do not get me wrong.	Do not misunderstand me.	Do not take it the wrong way.	Do not get the wrong impression about what I said.	Hey, do not misunderstand me.
I asked him if he still liked me and he said yes but he didn't act like it.	I asked if he still liked me and he said he did but did not act that way.	I asked him if he still liked me. He said yes, but he did not act like it.	I asked him if he still liked me.  He said he does but does not act that way.	I asked him if he still liked me and he said yes, but he did not act like it.
Where am I going with this?	Where am I going with this?	Where am I going with this?	Where am I going with this conversation?	Where am I looking to go with this?
keep getting her younger and younger guys as one gets old get a new one for her...	Keep getting a younger and younger woman, men. As your woman gets older, get a new one.	Keep getting her younger and younger, and when one gets old you get a new one to replace her.	Keep finding her younger and younger men, as one ages, find a new one for her...	As one gets older, keep getting younger and younger men, to make you feel better.
You know that's if u didn't play the guilt trip.	You know that is if you do not play the guilt trip.	You would know that if you did not play the guilt trip.	You know that is, if you did not play the guilt trip.	"You know that it would be if you did not play, 'The Guilt Trip."""
That doesn't mean it makes it right, it means that it makes us human.	That does not mean that it is the right thing to do; it only makes us human.	That does not mean it makes it right, it just means that it makes us human.	That does not mean that it makes it right, it means that it makes us human.	That does not means that it makes it correct, it only means that it makes us human.
It is a mistake that can't be undone!	This is a mistake that cannot be undone!	It is a mistake that cannot be reversed.	It is a wrong decision that cannot be undone!	It is a mistake that cannot be undone.
practice unwrapping starburst with ur tongue, and tieing cherry stems w/ your tongue.	Practice unwrapping Starburst with your tongue, and then tying cherry stems with your tongue.	Practice unwrapping starburst with your tongue, and tying cherry stems with your tongue.	Practice by unwrapping Starbursts with your tongue and tieing cherry stems with youru tongue.	Practice unwrapping Starburst and tying cherry stems, with your tongue.
You catch her looking at you?	Did you catch her looking at you?	You caught her looking at you?	Did you see her looking at you?	Did you catch her looking at you?
I know 3 guys that I can probably get away with doing something like that.	I know three men with whom I could probably get away with doing that.	I know of three men that I can probably get away with doing something like that.	I know three men I can do that with.	I know three guys that can probably get away with doing something like that.
ask her out or tell her u like or admire her.	You should ask her out or tell you that you like or admire her.	Tell her that you are attracted to her and then ask her to go out with you.	Either ask her out or express your feelings toward her.	Ask her out or at least tell her that you like and admire her.
if he's gonna be an on and off guy like that i say dump him 4 good!	If he is going to be an on and off partner, then I suggest that you break off ties for good.	If he is going to be an 'on and off' man, then I would say to break up with him permanently.	"If he is an ""on and off"" type of guy, leave him."	If he is going to on and off like that, I say break up with him for good!
If they dont then you'll have to get on with your life.	If they do not, then you will have to continue with your life.	If they do not, then you will have to continue on with your life.	If they do not, then you will have to get on with your life.	If they do not, then you will have to get on with your life.
i have never been to it	I have never attended it.	I have never been there.	I have never been.	I have never been.
complement her...ask her name...dont act weird...act like u r the smoothest guy ever.	Compliment her and ask for her name. Do not behave strangely. Act as though you are the most suave man in existence.	Compliment her, ask her name, act like yourself and like you are the most dapper guy ever.	In my opinion you should compliment her, ask her name, act normal, and act smooth.	Complement her, ask for her name. Do not act weird, act like you have confidence.
she calls him all the time.	She calls him often.	She calls him frequently.	She calls him often.	She calls him all the time.
is How should I approach her and be not just another guy hitting on her?	How should I approach her so she does not think I am another guy hitting on her?	How should I approach her, without her thinking I'm just another man with bad intentions?	How should I approach her and not be just another guy trying to proposition her.	How should I approach her and not be just another man hitting on her?
wait a little while then date guys that way you enjoy it more.	If you wait a little while before dating guys, you might enjoy it more.	Wait for a little bit, and then date other men that you enjoy spending time with.	Wait a little while and then date, and that way you will enjoy it more.	Wait a little while and then date because that way you will enjoy it more.
Someone who's never 'bitchy' just because she thinks it's cool...it ain't.	It is not cool to act better then someone else.	Someone who is never judgmental because they believe is cool, is usually judgmental.	Someone who never acts mean just because she thinks it is cool when it is not.	Someone who acts calm just because she thinks it is cool, but it is not.
b/c you dont have any decision power what to do	You do not have to make a decision about what to do.	You don't have any power to make that decision.	You do not have any decision on your mind.	It is because you do not have any power over the decision.
I know... Why should I hide it?	Why should I hide it?	I know, so why should I be forced to conceal it?	Why should I hide it?	I know, so why should I hide it?
Some guys just don't like to dance.	Some men do not like to dance.	Some guys do not like to dance.	Some men just do not like to dance.	Certain men simply have no inclination toward dancing.
Truly she isn't ur friend, b-cuzz she won't stop bugging u!	Truly, she is not your friend, because she will not stop annoying you.	She is not your friend if she will not stop bugging you.	She really is not your friend because she will not stop bothering you.	Sincerely, she shouldn't be considered a compatriot of yours due to her inability to refrain from being an annoyance to you!
i wish i had listened to my friends	I wish I had listened to my friends.	I wish I listened to my friends.	I wish I had heeded my friends' warnings.	My wish is that I had paid attention to the comments from my circle.
After how much time can you conclude that it takes too long and she isn't really interested?	After how much time you can conclude that it takes too long, and she is not really interested?	After how much time can you conclude that she is not interested?	After all that time, can you finally see that she just is not really interested?	How much time must pass before you can decide it consumes too much time and she has no genuine interest?
do i want to be in love?	Do I want to be in love?	Do I desire to be in love?	Do I want to be in love?	Do I want to be in love?
Why do they want to be MARRIED???	Why do they want to be married?	Why do they desire to be married?	Why do they want to be married?	Why do they want to be married?
No brainer  Oh and nice picture of George Clooney on your profile LMAO	That is a no-brainer, and nice picture of George Clooney on your profile.	Easy, oh, and brilliant photograph of George Clooney on your profile, haha.	That is a no-brainer. Oh, and nice picture of George Clooney on your profile! Ha!	That is a nice picture of George Clooney.
Some woman cannot seem to find guys their own age attractive.	Some women cannot seem to find men their own age attractive.	Some women cannot seem to locate males their own age that are attractive.	Some women cannot seem to find men their own age attractive.	Some women fo not find guys their own age attractive.
some do, but i would rather have a pair that were not too big	Some do, but I would rather have a pair that was not too big.	Some may, but I would otherwise have a pair that were not too large.	Some do, but I would rather have a pair that was not too big.	I would not want a pair that big.
It sounds like you are both comfortable with things just the way they are.	It sounds like both of you are comfortable with the ways things are.	It sounds as though you are both comfortable with things as they are.	It sounds like that you are both comfortable with things the way that they are now.	It sounds like you both are comfortable with how things are now.
so so sexy YES it look very nice on most any girl	Yes, it looks extremely beautiful on almost any woman.	Very sexually attractive. Yes, it looks very nice on most any woman.	It is so sexy that it looks very nice on almost any girl.	I think it is beautiful. It looks great on most any woman.
sometimes its better to be very good friends first and make sure ur happy around each other	Sometimes it is better to be very good friends first to make sure that you will be happy around each other.	Sometimes it is better to be friends first and ensure that you are happy around each other.	Sometimes it is better to be very good friends first to make sure that you are happy around each other.	Sometimes, it is better to be good friends first, and make sure you are happy around one another.
Anyway my question is.... Will I always feel that way?	"My question is, ""Will I always feel that way?"""	My question is: will I always feel that way?	Anyway, my question is: Will I always feel that way?	Will I always feel that way?
Listen to Faith Hill - Love Ain't like that            its a great example	"A tremendous example would be Faith Hill's, ""Love Ain't Like That."""	"Listen to Faith Hill's song ""Love Ain't Like That."" It is a very good example."	Listen to Faith Hill's music. Love Ain't Like That is a great example.	"Listen to Faith Hill's song ""Love Ain't Like That"". It is a great example."
child please, dont ask that question if you dont want your feelings hurt	Don't ask that question, if you don't want your feelings to be hurt.	Please do not ask that question if you do not want your feelings hurt.	Please do not ask that question if you do not want to become upset.	Please, do not ask that question if you do not want your feelings hurt.
And the gf should accept that about if she loves you.	She should be accepting of all your many facets if she loves you.	And if she loves you, your girlfriend should accept that.	And the girlfriend should accept that, if she loves you.	Your partner should accept that if they truly care about you.
I think it's totally hot when a guy shaves his legs.	I think it is really attractive when a man shaves his legs.	I think it is very sexy when a man shaves his legs.	I think it is attractive for a man to shave his legs.	I am attracted to men who shave their legs.
If u guys still keep in touch---I dont think thats the best thing to do.	If you two still keep in touch, I think you should maybe cease contact.	I do not think it is the best thing for you two to stay in touch.	I do not think it is the best thing for you all to still have contact with each other.	If you are still in communications with each other, I do not think that is the best thing to do.
